departamento,municipio,cultivo,anio,fuente_eva,split,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,rendimiento_lag_1,rendimiento_lag_2,rendimiento_lag_3,produccion_lag_1,area_cosechada_lag_1,area_sembrada_lag_1,media_rendimiento_3y,variabilidad_rendimiento_3y,tendencia_rendimiento_3y,es_outlier_rendimiento,dato_copiado,inconsistencia_rend,score_confiabilidad,precipitacion_acumulada_mm,dias_lluvia,intensidad_max_diaria_mm,precipitacion_mediana_diaria,precip_Q3_mm,ratio_concentracion_lluvia,cv_precipitacion_mensual,max_dias_secos_consecutivos,ph_media,num_muestras_suelo,ph_variabilidad,materia_organica_pct_media,materia_organica_pct_variabilidad,fosforo_ppm_media,fosforo_ppm_variabilidad,calcio_meq_media,calcio_meq_variabilidad,magnesio_meq_media,magnesio_meq_variabilidad,potasio_meq_media,potasio_meq_variabilidad,salinidad_ds_m_media,salinidad_ds_m_variabilidad,tendencia_ph,tendencia_materia_organica_pct,tendencia_fosforo_ppm,tendencia_calcio_meq,tendencia_magnesio_meq,tendencia_potasio_meq,tendencia_salinidad_ds_m,credito_total,colocacion_total,num_operaciones_credito,credito_promedio_operacion,log_credito_total,precio_internacional_usd,precio_internacional_max,precio_internacional_min,volatilidad_precio,cambio_precio_pct,rango_precio_ratio
CAQUETA,CARTAGENA DEL CHAIRA,ARROZ,2020,reciente,target,1100.0,830.0,1489.88,1.7950361445783134,1.739476510067114,1.5,1.5,1295.91,745.0,1000.0,1.5798255033557052,0.1382618275518403,0.2394765100671139,0,0,0,0.943,,,,,,,,,4.645,8.0,0.2805097400906328,1.73875,0.4867806047315949,2.485,1.098960547842499,0.25125,0.0981889577731194,0.1625,0.0810202796482813,0.12125,0.0522186337841743,0.1314285714285714,0.0805043624964037,-0.0103577691463037,0.5902455325735191,-0.3825850964203123,-0.8109699635395567,-0.6872686898593635,-0.1243055555555556,0.0157975199592322,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CAQUETA,CARTAGENA DEL CHAIRA,ARROZ,2021,reciente,target,1195.0,1140.0,2713.2,2.38,1.7950361445783134,1.739476510067114,1.5,1489.88,830.0,1100.0,1.6781708848818095,0.1567812693258657,0.0555596345111994,0,0,0,0.943,,,,,,,,,4.645,8.0,0.2805097400906328,1.73875,0.4867806047315949,2.485,1.098960547842499,0.25125,0.0981889577731194,0.1625,0.0810202796482813,0.12125,0.0522186337841743,0.1314285714285714,0.0805043624964037,-0.0103577691463037,0.5902455325735191,-0.3825850964203123,-0.8109699635395567,-0.6872686898593635,-0.1243055555555556,0.0157975199592322,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CAQUETA,CARTAGENA DEL CHAIRA,ARROZ,2022,reciente,target,950.0,835.0,1543.43,1.8484191616766468,2.38,1.7950361445783134,1.739476510067114,2713.2,1140.0,1195.0,1.9715042182151423,0.3548567613119003,0.5849638554216865,0,0,0,0.943,,,,,,,,,4.645,8.0,0.2805097400906328,1.73875,0.4867806047315949,2.485,1.098960547842499,0.25125,0.0981889577731194,0.1625,0.0810202796482813,0.12125,0.0522186337841743,0.1314285714285714,0.0805043624964037,-0.0103577691463037,0.5902455325735191,-0.3825850964203123,-0.8109699635395567,-0.6872686898593635,-0.1243055555555556,0.0157975199592322,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CAQUETA,CARTAGENA DEL CHAIRA,ARROZ,2023,reciente,target,750.0,935.0,2410.9700000000003,2.578577540106952,1.8484191616766468,2.38,1.7950361445783134,1543.43,835.0,950.0,2.0078184354183204,0.3234219757367774,-0.5315808383233531,0,0,0,0.943,,,,,,,,,4.645,8.0,0.2805097400906328,1.73875,0.4867806047315949,2.485,1.098960547842499,0.25125,0.0981889577731194,0.1625,0.0810202796482813,0.12125,0.0522186337841743,0.1314285714285714,0.0805043624964037,-0.0103577691463037,0.5902455325735191,-0.3825850964203123,-0.8109699635395567,-0.6872686898593635,-0.1243055555555556,0.0157975199592322,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CAQUETA,CARTAGENA DEL CHAIRA,ARROZ,2024,reciente,target,645.0,650.0,1896.85,2.918230769230769,2.578577540106952,1.8484191616766468,2.38,2410.9700000000003,935.0,750.0,2.268998900594533,0.3775231747189969,0.7301583784303054,0,0,0,0.943,,,,,,,,,4.645,8.0,0.2805097400906328,1.73875,0.4867806047315949,2.485,1.098960547842499,0.25125,0.0981889577731194,0.1625,0.0810202796482813,0.12125,0.0522186337841743,0.1314285714285714,0.0805043624964037,-0.0103577691463037,0.5902455325735191,-0.3825850964203123,-0.8109699635395567,-0.6872686898593635,-0.1243055555555556,0.0157975199592322,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,25.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2006,,,,,,,,,,,,,2.2134983508918,0.5162999407282426,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
VALLE DEL CAUCA,CARTAGO,ARROZ,2007,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
VALLE DEL CAUCA,CARTAGO,ARROZ,2008,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2009,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2010,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2011,historica,historial,26.0,25.0,154.0,6.16,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2012,historica,historial,35.0,35.0,175.0,5.0,6.16,,,154.0,25.0,26.0,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2013,historica,historial,80.0,80.0,520.0,6.5,5.0,6.16,,175.0,35.0,35.0,5.58,0.8202438661763952,-1.16,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2014,historica,historial,46.0,46.0,248.0,5.391304347826087,6.5,5.0,6.16,520.0,80.0,80.0,5.886666666666667,0.7864689016949961,1.5,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2015,,,,,,,5.391304347826087,6.5,5.0,248.0,46.0,46.0,5.630434782608695,0.7780665290510121,-1.108695652173913,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2016,,,,,,,,5.391304347826087,6.5,,,,5.945652173913043,0.7839662139242161,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2017,,,,,,,,,5.391304347826087,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2018,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2019,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2020,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2021,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2022,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2023,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VALLE DEL CAUCA,CARTAGO,ARROZ,2024,,,,,,,,,,,,,,,,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,25.0,1.0
VAUPES,CARURU,ARROZ,2006,historica,historial,23.0,21.0,17.0,0.8095238095238095,,,,,,,,,,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
VAUPES,CARURU,ARROZ,2007,historica,historial,42.0,38.0,30.0,0.7894736842105263,0.8095238095238095,,,17.0,21.0,23.0,,,,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
VAUPES,CARURU,ARROZ,2008,historica,historial,32.0,28.0,19.0,0.6785714285714286,0.7894736842105263,0.8095238095238095,,30.0,38.0,42.0,0.7994987468671684,0.0141775795726626,-0.0200501253132832,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2009,historica,historial,38.0,36.0,38.0,1.0555555555555556,0.6785714285714286,0.7894736842105263,0.8095238095238095,19.0,28.0,32.0,0.7591896407685885,0.0705334954802984,-0.1109022556390977,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2010,historica,historial,9.0,7.0,14.0,2.0,1.0555555555555556,0.6785714285714286,0.7894736842105263,38.0,36.0,38.0,0.8412002227791705,0.193742055562844,0.376984126984127,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2011,,,,,,,2.0,1.0555555555555556,0.6785714285714286,14.0,7.0,9.0,1.244708994708995,0.6807184697102167,0.9444444444444444,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2012,,,,,,,,2.0,1.0555555555555556,,,,1.527777777777778,0.6678230711206283,,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2013,,,,,,,,,2.0,,,,,,,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2014,historica,historial,12.0,11.0,17.0,1.5454545454545454,,,,,,,,,,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2015,historica,historial,12.0,11.0,17.0,1.5454545454545454,1.5454545454545454,,,17.0,11.0,12.0,,,,0,1,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2016,historica,historial,10.0,10.0,10.0,1.0,1.5454545454545454,1.5454545454545454,,17.0,11.0,12.0,1.5454545454545454,0.0,0.0,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2017,historica,historial,10.0,10.0,10.0,1.0,1.0,1.5454545454545454,1.5454545454545454,10.0,10.0,10.0,1.363636363636364,0.3149183286488867,-0.5454545454545454,0,1,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2018,historica,historial,10.0,10.0,10.0,1.0,1.0,1.0,1.5454545454545454,10.0,10.0,10.0,1.181818181818182,0.3149183286488866,0.0,0,1,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2019,reciente,target,10.0,8.0,20.0,2.5,1.0,1.0,1.0,10.0,10.0,10.0,1.0,0.0,0.0,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2020,reciente,target,17.0,17.0,40.46,2.38,2.5,1.0,1.0,20.0,8.0,10.0,1.5000000000000002,0.8660254037844386,1.5,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2021,reciente,target,18.5,4.3,11.9,2.7674418604651163,2.38,2.5,1.0,40.46,17.0,17.0,1.96,0.8335466393669883,-0.1200000000000001,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2022,reciente,target,0.0,12.0,32.84,2.736666666666667,2.7674418604651163,2.38,2.5,11.9,4.3,18.5,2.549147286821705,0.1983416009354037,0.3874418604651164,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2023,reciente,target,0.0,13.0,35.1,2.7,2.736666666666667,2.7674418604651163,2.38,32.84,12.0,0.0,2.628036175710595,0.2153560690674532,-0.0307751937984495,0,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
VAUPES,CARURU,ARROZ,2024,reciente,target,8.0,5.0,13.5,2.7,2.7,2.736666666666667,2.7674418604651163,35.1,13.0,0.0,2.734702842377261,0.0337637911101344,-0.0366666666666666,0,1,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,25.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2006,historica,historial,2900.0,2900.0,16240.0,5.6,,,,,,,2.7183333333333337,0.0259272486435069,,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,,,,,,
META,CASTILLA LA NUEVA,ARROZ,2007,historica,historial,4784.0,4784.0,26109.0,5.457566889632108,5.6,,,16240.0,2900.0,2900.0,4.15,2.0506096654409878,,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,,,,,,
META,CASTILLA LA NUEVA,ARROZ,2008,historica,historial,5156.0,5156.0,27443.0,5.322536850271528,5.457566889632108,5.6,,26109.0,4784.0,4784.0,5.528783444816054,0.1007154182066282,-0.1424331103678922,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2009,historica,historial,1695.0,1695.0,8482.0,5.004129793510325,5.322536850271528,5.457566889632108,5.6,27443.0,5156.0,5156.0,5.460034579967878,0.138748034169879,-0.1350300393605792,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2010,historica,historial,3826.0,3826.0,20426.0,5.338734971249346,5.004129793510325,5.322536850271528,5.457566889632108,8482.0,1695.0,1695.0,5.2614111778046535,0.2328165821214939,-0.3184070567612034,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2011,historica,historial,1624.0,1624.0,6322.0,3.892857142857143,5.338734971249346,5.004129793510325,5.322536850271528,20426.0,3826.0,3826.0,5.221800538343733,0.188682298184146,0.3346051777390215,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2012,historica,historial,2542.0,2542.0,12746.0,5.0141620771046425,3.892857142857143,5.338734971249346,5.004129793510325,6322.0,1624.0,1624.0,4.745240635872272,0.7569071083137905,-1.4458778283922036,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2013,historica,historial,2480.0,2480.0,9935.0,4.006048387096774,5.0141620771046425,3.892857142857143,5.338734971249346,12746.0,2542.0,2542.0,4.748584730403711,0.7586429785937314,1.1213049342474997,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2014,historica,historial,968.0,968.0,5369.0,5.546487603305785,4.006048387096774,5.0141620771046425,3.892857142857143,9935.0,2480.0,2480.0,4.30435586901952,0.6173100551750828,-1.0081136900078684,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2015,historica,historial,1739.0,1715.0,8926.0,5.20466472303207,5.546487603305785,4.006048387096774,5.0141620771046425,5369.0,968.0,968.0,4.8555660225024,0.7823699739319023,1.5404392162090108,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2016,historica,historial,2569.0,2569.0,13472.0,5.244063838069287,5.20466472303207,5.546487603305785,4.006048387096774,8926.0,1715.0,1739.0,4.91906690447821,0.808957866752466,-0.3418228802737149,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2017,historica,historial,2690.0,2690.0,12174.0,4.525650557620818,5.244063838069287,5.20466472303207,5.546487603305785,13472.0,2569.0,2569.0,5.331738721469048,0.1870184061904744,0.0393991150372174,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2018,historica,historial,704.0,704.0,3674.0,5.21875,4.525650557620818,5.244063838069287,5.20466472303207,12174.0,2690.0,2690.0,4.991459706240725,0.403883268742258,-0.7184132804484697,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2019,reciente,target,4050.9,4032.3,22417.1,5.559382982416982,5.21875,4.525650557620818,5.244063838069287,3674.0,704.0,704.0,4.996154798563368,0.4076651544566249,0.6930994423791823,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
META,CASTILLA LA NUEVA,ARROZ,2020,reciente,target,3813.0,3810.0,21240.85,5.57502624671916,5.559382982416982,5.21875,4.525650557620818,22417.1,4032.3,4050.9,5.1012611800126,0.5267859134745946,0.3406329824169818,0,0,0,0.951,,,,,,,,,4.930645161290323,31.0,0.3470152300583838,1.6461290322580646,0.5571156517836898,9.834137931034483,8.680321964585588,1.6293548387096777,1.318061545057415,0.3751612903225806,0.3500559095129609,0.1367741935483871,0.0820726140591039,0.1412903225806451,0.0659667560459494,-0.0469973401966982,0.2641138321748307,-0.657347110416917,0.1575410903024136,0.1985983716376379,0.2903225806451612,0.0328239954725525,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
