departamento,municipio,rendimiento_inferido,produccion_esperada_t,ingreso_esperado_cop
BOLIVAR,ARENAL,0.9090067261656534,216.3436008274255,2769198090.5910463
ANTIOQUIA,ARGELIA,0.42525289508696207,61.95934681417037,793079639.2213807
CAUCA,ARGELIA,1.1069631353722331,29.888004655050295,382566459.5846438
VALLE DEL CAUCA,ARGELIA,0.8962287610727224,11.202859513409031,143396601.7716356
QUINDIO,ARMENIA,0.8693318310103786,84.32518760800673,1079362401.382486
TOLIMA,ARMERO,0.5118741554400111,81.89986487040179,1048318270.3411429
TOLIMA,ATACO,0.6064577241793162,1140.7469791812937,14601561333.52056
CHOCO,ATRATO,0.7559584773335972,24.946629752008707,319316860.8257114
CHOCO,BAGADO,0.4801321366550538,23.526474696097637,301138876.1100498
CHOCO,BAJO BAUDO,0.5134259503379326,20.537038013517304,262874086.57302147
CAUCA,BALBOA,0.7482128117714477,129.44081643646047,1656842450.386694
RISARALDA,BALBOA,0.6733045204984905,139.37403574318753,1783987657.5128005
HUILA,BARAYA,0.6714932154342813,211.52036286179862,2707460644.631022
NARINO,BARBACOAS,0.34797492353578685,5.219623853036802,66811185.318871066
META,BARRANCA DE UPIA,0.6763499485776105,35.17019732603575,450178525.7732576
SANTANDER,BARRANCABERMEJA,0.6089780979995435,86.8402767747349,1111555542.7166069
LA GUAJIRA,BARRANCAS,0.5122407444252786,4.0979259554022285,52453452.22914853
BOLIVAR,BARRANCO DE LOBA,0.4641794192449268,22.280612123756484,285191835.184083
GUAINIA,BARRANCOMINAS,0.23515036112717047,364.7182101082414,4668393089.385489
CESAR,BECERRIL,0.7578158648097599,136.78576359816168,1750857774.0564694
CALDAS,BELALCAZAR,0.6275654083710402,430.82365284671914,5514542756.4380045
CAQUETA,BELEN DE LOS ANDAQUIES,0.6057534841852664,112.06439457427429,1434424250.550711
RISARALDA,BELEN DE UMBRIA,0.7581666584665961,68.23499926199365,873407990.5535188
CUNDINAMARCA,BELTRAN,0.6039612758909414,9.05941913836412,115960564.97106074
BOYACA,BERBEO,0.46510194236203606,3.7208155388962885,47626438.89787249
SANTANDER,BETULIA,0.7675370148197465,428.2856542694185,5482056374.648557
ANTIOQUIA,BETULIA,0.5259759295041152,2.103903718016461,26929967.590610698
CHOCO,BOJAYA,0.4968525759172292,124.2131439793073,1589928242.9351335
SANTANDER,BOLIVAR,0.8376895475400941,595.5972683010069,7623645034.252889
VALLE DEL CAUCA,BOLIVAR,0.9027832928308159,174.23717551634746,2230235846.609247
CAUCA,BOLIVAR,0.3431620568414063,17.158102842070317,219623716.37850004
ANTIOQUIA,BRICENO,0.7539076978944239,196.39295530149744,2513829827.859167
SANTANDER,BUCARAMANGA,0.7516583233880368,296.90503773827453,3800384483.049914
NORTE DE SANTANDER,BUCARASICA,0.6088824649596889,330.0142960081514,4224182988.9043384
VALLE DEL CAUCA,BUENAVENTURA,0.5083514734240676,58.460419443767776,748293368.8802276
BOYACA,BUENAVISTA,0.48602438073841014,19.926999610274816,255065595.01151764
QUINDIO,BUENAVISTA,0.7627593888941421,38.061693505817686,487189676.87446636
VALLE DEL CAUCA,BUGALAGRANDE,1.475108782462671,157.83663972350578,2020308988.4608738
ANTIOQUIA,BURITICA,0.5983608957612045,0.8975413436418068,11488529.198615128
META,CABUYARO,0.6053731317670586,389.86029685798576,4990211799.782217
ANTIOQUIA,CACERES,0.4330768384310042,890.4059798141446,11397196541.621052
NORTE DE SANTANDER,CACHIRA,0.6832971783670279,211.82212529377864,2711323203.7603664
VALLE DEL CAUCA,CAICEDONIA,0.5205355478059542,40.081237181058476,513039835.91754854
GUAVIARE,CALAMAR,0.4318109044973897,129.5432713492169,1658153873.2699764
QUINDIO,CALARCA,0.5195019042618076,7.792528563927115,99744365.61826707
VALLE DEL CAUCA,CALIMA,0.6152034252124121,2.1532119882434424,27561113.44951606
CAUCA,CALOTO,0.7948606371028846,54.05052332299615,691846698.5343508
ANTIOQUIA,CAMPAMENTO,0.4375518124625496,5.250621749550595,67207958.39424762
HUILA,CAMPOALEGRE,0.6109991058741829,297.086095249204,3802702019.189811
BOYACA,CAMPOHERMOSO,0.47446948240597075,11.387267577743298,145757024.9951142
CORDOBA,CANALETE,0.6411269501333494,48.0845212600012,615481872.1280154
ANTIOQUIA,CANASGORDAS,0.6160341592522518,66.83970627886931,855548240.3695272
VALLE DEL CAUCA,CANDELARIA,0.8132688521477214,5.448901309389734,69745936.7601886
